"id","function_name","variant_name","episode_id","input","output","output_schema","inference_params","processing_time_ms","tags","extra_body","auxiliary_content","ttft_ms"
"0198a9e4-a18f-7e93-aebb-d16bc2f448ff","classify_intent","gpt_4o_mini","0198a9e4-a18f-7e93-aebb-d17b47623421","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""I canceled but was still charged""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1772,"{}","[]","[]",\N
"0198a9dc-939a-7190-afbd-c94d6f09d96e","classify_intent","gpt_4o_mini","0198a9dc-939a-7190-afbd-c95092d22017","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Can I change my username?""}]}]}","{""raw"":""{\""intent\"":\""account_management\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[\""username change\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""account_management"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[""username change""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1313,"{}","[]","[]",\N
"0198a9da-626e-7a20-b131-510d53b977e9","classify_intent","gpt_4o_mini","0198a9da-626e-7a20-b131-51160005700e","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""I need Grammarly to work with LaTeX""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[\""LaTeX integration\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[""LaTeX integration""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1500,"{}","[]","[]",\N
"0198a9df-0ef7-7031-b2c1-bacb145cdff9","classify_intent","gpt_4o_mini","0198a9df-0ef7-7031-b2c1-bad61566fbbb","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""grammarly is making my browser slow""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""browser_extension\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""chrome\""]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.9,""entities"":{""product"":[""browser_extension""],""feature"":[],""error_code"":[],""platform"":[""chrome""]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",3218,"{}","[]","[]",\N
"0198a9d7-0f0f-7c11-b324-5acfa57849b1","classify_intent","gpt_4o_mini","0198a9d7-0f0f-7c11-b324-5ad73f62c323","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""How to integrate Grammarly with Outlook desktop app""}]}]}","{""raw"":""{\""intent\"":\""integration_help\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""grammarly_business\"",\""desktop_app\""],\""feature\"":[\""integration\""],\""error_code\"":[],\""platform\"":[\""windows\"",\""mac\"",\""web\""]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""integration_help"",""confidence"":0.95,""entities"":{""product"":[""grammarly_business"",""desktop_app""],""feature"":[""integration""],""error_code"":[],""platform"":[""windows"",""mac"",""web""]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",2564,"{}","[]","[]",\N
"0198a9e0-bd74-7870-b341-97b64d131989","classify_intent","gpt_4o_mini","0198a9e0-bd74-7870-b341-97c06ea3b6c8","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Grammarly desktop app won't open on Mac""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""desktop_app\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""mac\""]},\""urgency\"":\""critical\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.9,""entities"":{""product"":[""desktop_app""],""feature"":[],""error_code"":[],""platform"":[""mac""]},""urgency"":""critical""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1188,"{}","[]","[]",\N
"0198a9e0-3b78-7891-b49e-e7f9f4785c97","classify_intent","gpt_4o_mini","0198a9e0-3b78-7891-b49e-e80fb012a40f","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""Can you add a dark mode to the mobile app""}]}]}","{""raw"":""{\""intent\"":\""feature_request\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""mobile_app\""],\""feature\"":[\""dark_mode\""],\""error_code\"":[],\""platform\"":[\""ios\"",\""android\""]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""feature_request"",""confidence"":0.95,""entities"":{""product"":[""mobile_app""],""feature"":[""dark_mode""],""error_code"":[],""platform"":[""ios"",""android""]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1718,"{}","[]","[]",\N
"0198a9e1-6b27-7fc0-b609-6e1c3ed6a0f7","classify_intent","gpt_4o_mini","0198a9e1-6b27-7fc0-b609-6e2defb3d533","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""can i pause my subscription instead of canceling?""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1761,"{}","[]","[]",\N
"0198a9dc-72b6-73d2-b660-d2a887f38ca1","classify_intent","gpt_4o_mini","0198a9dc-72b6-73d2-b660-d2b5b6331dd5","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""how do i change my payment method?""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.9,""entities"":{""product"":[],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1886,"{}","[]","[]",\N
"0198a9df-e9ad-7800-b768-a46437620b24","classify_intent","gpt_4o_mini","0198a9df-e9ad-7800-b768-a47324b386ab","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""grammarly keyboard on ios keeps crashing""}]}]}","{""raw"":""{\""intent\"":\""technical_support\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""mobile_app\""],\""feature\"":[\""keyboard\""],\""error_code\"":[],\""platform\"":[\""ios\""]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""technical_support"",""confidence"":0.95,""entities"":{""product"":[""mobile_app""],""feature"":[""keyboard""],""error_code"":[],""platform"":[""ios""]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1267,"{}","[]","[]",\N
"0198a9dd-bcc1-74d3-b98b-67a85360529b","classify_intent","gpt_4o_mini","0198a9dd-bcc1-74d3-b98b-67bc931f1e58","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""How do I enable Grammarly in Microsoft Word?""}]}]}","{""raw"":""{\""intent\"":\""integration_help\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""grammarly_business\"",\""ms_office_plugin\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""windows\"",\""mac\"",\""web\""]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""integration_help"",""confidence"":0.95,""entities"":{""product"":[""grammarly_business"",""ms_office_plugin""],""feature"":[],""error_code"":[],""platform"":[""windows"",""mac"",""web""]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1469,"{}","[]","[]",\N
"0198a9e1-f952-74b2-bb09-349253202006","classify_intent","gpt_4o_mini","0198a9e1-f952-74b2-bb09-34a9fc55f7a7","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""How do I upgrade from Free to Premium?""}]}]}","{""raw"":""{\""intent\"":\""billing_inquiry\"",\""confidence\"":0.9,\""entities\"":{\""product\"":[\""grammarly_free\"",\""grammarly_premium\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""billing_inquiry"",""confidence"":0.9,""entities"":{""product"":[""grammarly_free"",""grammarly_premium""],""feature"":[],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1621,"{}","[]","[]",\N
"0198a9de-8e53-77e0-bbff-5e89aaaa14c3","classify_intent","gpt_4o_mini","0198a9de-8e53-77e0-bbff-5e90524d25a8","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""How to export all my documents""}]}]}","{""raw"":""{\""intent\"":\""product_information\"",\""confidence\"":0.85,\""entities\"":{\""product\"":[],\""feature\"":[\""export documents\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""low\""}"",""parsed"":{""intent"":""product_information"",""confidence"":0.85,""entities"":{""product"":[],""feature"":[""export documents""],""error_code"":[],""platform"":[]},""urgency"":""low""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1280,"{}","[]","[]",\N
"0198a9dd-2bdd-74b0-bc81-e0bf149dc4a4","classify_intent","gpt_4o_mini","0198a9dd-2bdd-74b0-bc81-e0c974d9e40e","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""delete my personal data from grammarly""}]}]}","{""raw"":""{\""intent\"":\""account_management\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[],\""feature\"":[\""delete personal data\""],\""error_code\"":[],\""platform\"":[]},\""urgency\"":\""medium\""}"",""parsed"":{""intent"":""account_management"",""confidence"":0.95,""entities"":{""product"":[],""feature"":[""delete personal data""],""error_code"":[],""platform"":[]},""urgency"":""medium""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",936,"{}","[]","[]",\N
"0198a9de-e280-75f3-bce0-47818293ad1d","classify_intent","gpt_4o_mini","0198a9de-e280-75f3-bce0-479f09a1cf4c","{""messages"":[{""role"":""user"",""content"":[{""type"":""text"",""value"":""grammarly isn't working in google docs. the extension is installed but not showing up.""}]}]}","{""raw"":""{\""intent\"":\""integration_help\"",\""confidence\"":0.95,\""entities\"":{\""product\"":[\""browser_extension\"",\""google_docs\""],\""feature\"":[],\""error_code\"":[],\""platform\"":[\""web\"",\""chrome\""]},\""urgency\"":\""high\""}"",""parsed"":{""intent"":""integration_help"",""confidence"":0.95,""entities"":{""product"":[""browser_extension"",""google_docs""],""feature"":[],""error_code"":[],""platform"":[""web"",""chrome""]},""urgency"":""high""}}","{""$schema"":""http://json-schema.org/draft-07/schema#"",""type"":""object"",""properties"":{""intent"":{""type"":""string"",""enum"":[""technical_support"",""billing_inquiry"",""feature_request"",""account_management"",""product_information"",""bug_report"",""integration_help"",""general_inquiry""]},""confidence"":{""type"":""number"",""minimum"":0,""maximum"":1},""entities"":{""type"":""object"",""properties"":{""product"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""grammarly_free"",""grammarly_premium"",""grammarly_business"",""grammarly_edu"",""browser_extension"",""desktop_app"",""mobile_app"",""ms_office_plugin"",""google_docs""]}},""feature"":{""type"":""array"",""items"":{""type"":""string""}},""error_code"":{""type"":""array"",""items"":{""type"":""string""}},""platform"":{""type"":""array"",""items"":{""type"":""string"",""enum"":[""windows"",""mac"",""ios"",""android"",""web"",""chrome"",""firefox"",""safari"",""edge""]}}},""required"":[""product"",""feature"",""error_code"",""platform""],""additionalProperties"":false},""urgency"":{""type"":""string"",""enum"":[""low"",""medium"",""high"",""critical""]}},""required"":[""intent"",""confidence"",""entities"",""urgency""],""additionalProperties"":false}","{""chat_completion"":{}}",1770,"{}","[]","[]",\N
